seq_no|Supplier|Invoice_Date|Line_Description|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
15153364|Medline Angelica|11/26/2024|FREIGHT|0.0||0.0|29.68
15153368|Medline Angelica|11/14/2024|FREIGHT|0.0||0.0|27.14
15153371|Medline Angelica|11/21/2024|FREIGHT|0.0||0.0|27.14
15153374|Medline Industries Inc|12/4/2024|FREIGHT|0.0||0.0|20.22
15153398|Medline Industries Inc|11/28/2024|freight|0.0||0.0|24.97
15153496|Medline Industries Inc|11/18/2024|PACK KIDNEY TRANSPLANT|2.0|Case|778.53|1557.06
15156253|Medline Industries Inc|2/7/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15156315|Medline Industries Inc|2/7/2025|freight|0.0||0.0|227.89
15156326|Medline Industries Inc|2/7/2025|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|1.0|Case|46.82|46.82
15156398|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156399|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156400|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156401|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156449|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156450|Medline Industries Inc|2/7/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|1.0|Box|32.95|32.95
15156455|Medline Industries Inc|2/6/2025|FREIGHT|0.0||0.0|25.2
15156525|Medline Industries Inc|2/7/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15156530|Medline Industries Inc|2/7/2025|freight|0.0||0.0|19.12
15156566|Medline Industries Inc|2/7/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|232.09|232.09
15156607|Medline Industries Inc|2/7/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|2.0|Case|810.79|1621.58
15156617|Medline Industries Inc|2/7/2025|freight|0.0||0.0|22.47
15157543|Medline Industries Inc|2/8/2025|ITM-422705 - PAD PREP ALCOHOL 2 PLY STERILE LARGE|1.0|Case|17.59|17.59
15157553|Medline Industries Inc|2/8/2025|FREIGHT|0.0||0.0|45.6
15157586|Medline Industries Inc|2/8/2025|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP|6.0|Case|125.54|753.24
15157620|Medline Industries Inc|2/8/2025|FREIGHT|0.0||0.0|21.16
15157622|Medline Industries Inc|2/8/2025|[ Catalog: M610NTZ5XL-CM ] TOP,SCRUB,REV,2PKT,MISTY,MDL-CC,5XL|3.0|Each|9.8|29.4
15157691|Medline Industries Inc|2/8/2025|FREIGHT|0.0||0.0|23.72
15157738|Medline Industries Inc|2/8/2025|FREIGHT|0.0||0.0|18.39
15157769|Medline Industries Inc|2/8/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15159686|Medline Industries Inc|2/10/2025|ITM-401764 - CATHETER IV SAF-T-INTIMA 24G X 3/4IN|4.0|Box|83.0|332.0
15159690|Medline Industries Inc|2/10/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|2.0|Case|81.57|163.14
15159709|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|27.84
15159711|Medline Industries Inc|2/10/2025|ITM-418378 - DRESSING ANTIMICROBIAL FOAM AG 4INX4IN MEPILEX|3.0|Box|32.95|98.85
15159717|Medline Industries Inc|2/10/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15159724|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|100.38
15159728|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|19.81
15159730|Medline Industries Inc|2/10/2025|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|2.0|Case|101.41|202.82
15159732|Medline Industries Inc|2/10/2025|ITM-404730 - THERMOMETER ELECTRONIC ORAL PROBE 4IN SURETEMP PLUS 692|8.0|Each|188.49|1507.92
15159741|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|223.24
15159747|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|108.92
15159759|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|49.72
15159772|Medline Industries Inc|2/10/2025|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|2.0|Case|101.41|202.82
15162095|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|21.69
15162106|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|30.11
15162118|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|21.66
15162123|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|19.39
15162143|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|51.1
15162156|Medline Industries Inc|2/11/2025|ITM-427405 - SCANNER THERMOMETER TEMPORAL ARTERIAL|1.0|Each|188.67|188.67
15162242|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|17.74
15162251|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|56.46
15162273|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|22.24
15162274|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|16.77
15162276|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|15.08
15162289|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|154.56
15162297|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|20.17
15162345|Medline Industries Inc|2/10/2025|FREIGHT|0.0||0.0|30.0
15162354|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|17.97
15162369|Medline Industries Inc|2/11/2025|ITM-400933 - BLADE  MYRINGTOMY|5.0|Box|65.03|325.15
15162436|Medline Industries Inc|2/11/2025|FREIGHT|0.0||0.0|41.62
15165105|Medline Industries Inc|2/12/2025|[ Catalog: MSC092SBW02 ] CLEANSER, S/BW, REMEDY ESSENTIALS, 2OZ|1.0|Case|32.95|32.95
15165141|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|25.53
15165143|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|17.15
15165153|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|23.56
15165201|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|126.92
15165209|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|537.25
15165214|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|18.76
15165233|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|19.31
15165234|Medline Industries Inc|2/12/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15165238|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|46.64
15165342|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|42.85
15165390|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|38.79
15165441|Medline Industries Inc|2/12/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|232.09|232.09
15165444|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|17.09
15165458|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|18.0
15165487|Medline Industries Inc|2/12/2025|ITM-441915 - SUTURE MONOCRYL PLUS 5-0 P-1 18IN ANTIBACTERIAL UNDYED|1.0|Box|65.99|65.99
15165496|Medline Industries Inc|2/12/2025|ITM-438932 - COUNTER NEEDLE FOAM BLOCK WITH MAGNET|1.0|Case|66.36|66.36
15165513|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|20.2
15165515|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|16.19
15165536|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|22.02
15165557|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|21.98
15165565|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|17.74
15167918|Medline Industries Inc|2/13/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|4.0|Case|81.57|326.28
15167926|Medline Industries Inc|2/13/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15167930|Medline Industries Inc|2/13/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15168015|Medline Industries Inc|2/13/2025|FREIGHT|0.0||0.0|16.16
15168036|Medline Industries Inc|2/13/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|20.0|Each|7.95|159.0
15168147|Medline Industries Inc|2/13/2025|FREIGHT|0.0||0.0|16.19
15168166|Medline Industries Inc|2/13/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15168212|Medline Industries Inc|2/13/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15168230|Medline Industries Inc|2/13/2025|ITM-401478 - STOPCOCK THREE WAY|1.0|Case|29.03|29.03
15168234|Medline Industries Inc|2/13/2025|ITM-443301 - FORK PLASTIC WHITE BULK STANDARD 5.75IN|2.0|Case|18.05|36.1
15168237|Medline Industries Inc|2/12/2025|FREIGHT|0.0||0.0|11.98
15168293|Medline Industries Inc|2/13/2025|FREIGHT|0.0||0.0|58.75
15170745|Medline Industries Inc|2/14/2025|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|1.0|Box|47.18|47.18
15170944|Medline Industries Inc|2/14/2025|ITM-400933 - BLADE  MYRINGTOMY|3.0|Box|65.03|195.09
15171136|Medline Industries Inc|2/14/2025|FREIGHT|0.0||0.0|56.64
15172945|Medline Industries Inc|2/15/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|12.0|Box|2.63|31.56
15172968|Medline Industries Inc|2/15/2025|ITM-435874 - WIPE TOWELETTES SOAP CASTILE|1.0|Box|2.63|2.63
15173017|Medline Industries Inc|2/15/2025|ITM-411748 - COVER PROBE THERMOMETER DISPOSABLE SURETEMP|6.0|Case|125.54|753.24
15173038|Medline Industries Inc|2/15/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|4.0|Case|1406.25|5625.0
15174922|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|23.58
15174927|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|21.48
15174932|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|24.95
15174938|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|21.38
15174939|Medline Industries Inc|2/17/2025|"[ Catalog: MDS0828130 ] SCISSOR,METZENBAUM,BL/BL,CVD,12"""|2.0|Each|54.42|108.84
15174941|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|24.95
15176338|Medline Industries Inc|2/18/2025|FREIGHT|0.0||0.0|15.55
15176352|Medline Industries Inc|2/18/2025|FREIGHT|0.0||0.0|15.31
15176363|Medline Industries Inc|2/18/2025|FREIGHT|0.0||0.0|12.17
15176370|Medline Industries Inc|2/17/2025|FREIGHT|0.0||0.0|22.34
15178989|Medline Industries Inc|2/19/2025|ITM-411532 - SUTURE VICRYL PLUS ANTIBACTERIAL UNDYED BRAIDED 2-0 3-18IN|1.0|Box|50.48|50.48
15179157|Medline Industries Inc|2/19/2025|ITM-405250 - SUTURE SIZE 0 30IN BLACK SILK BRAIDED|1.0|Box|39.6|39.6
15179244|Medline Industries Inc|2/19/2025|ITM-414105 - SHAKE THERAPEUTIC NUTRITION VANILLA 8OZ ENSURE PLUS|4.0|Case|3.0|12.0
15179287|Medline Industries Inc|2/19/2025|ITM-464987 - BLADE BIOPSY STAINLESS STEEL STERILE DERMABLADE|8.0|Box|132.6|1060.8
15179303|Medline Industries Inc|2/19/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15179328|Medline Industries Inc|2/19/2025|FREIGHT|0.0||0.0|20.95
15181732|Medline Industries Inc|2/20/2025|ITM-432332 - CURETTE DERMAL DISPOSABLE 5MM|2.0|Box|79.71|159.42
15181758|Medline Industries Inc|2/20/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|1.0|Case|117.51|117.51
15181804|Medline Industries Inc|2/20/2025|ITM-402238 - CONTAINER SHARPS CHEMO 19 GALLON|1.0|Case|146.45|146.45
15181876|Medline Industries Inc|2/20/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|2.0|Case|117.51|235.02
15181906|Medline Industries Inc|2/20/2025|ITM-427589 - ALCOHOL ISOPROPYL 70PERCENT 1GALLON|4.0|Case|81.57|326.28
15181951|Medline Industries Inc|2/20/2025|ITM-405250 - SUTURE SIZE 0 30IN BLACK SILK BRAIDED|3.0|Box|39.6|118.8
15181957|Medline Industries Inc|2/20/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15184555|Medline Industries Inc|2/21/2025|[ Catalog: PRM088002CP ] BANDAGE,COHESIVE,COLOR PK,2X5YD|4.0|Case|39.23|156.92
15184667|Medline Industries Inc|2/21/2025|[ Catalog: FG100LH ] FG TOUCH NITRILE EXAM GLOVES, 100CT, LG|5.0|Box|8.58|42.9
15184668|Medline Industries Inc|2/21/2025|[ Catalog: FG100MH ] FG TOUCH NITRILE EXAM GLOVES, 100CT, MD|5.0|Box|8.58|42.9
15184769|Medline Industries Inc|2/21/2025|ITM-422705 - PAD PREP ALCOHOL 2 PLY STERILE LARGE|1.0|Case|17.59|17.59
15184799|Medline Industries Inc|2/21/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15184806|Medline Industries Inc|2/21/2025|ITM-448918 - DISPENSER WALL MOUNT EMESIS BAG|1.0|Case|85.62|85.62
15184949|Medline Industries Inc|2/21/2025|ITM-427405 - SCANNER THERMOMETER TEMPORAL ARTERIAL|2.0|Each|188.67|377.34
15184977|Medline Industries Inc|2/21/2025|[ Catalog: SWD901014 ] SYRINGE,ORAL,1ML,CLEAR|3.0|Case - CA|87.36|262.08
15186197|Medline Industries Inc|2/22/2025|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|3.0|Box|47.18|141.54
15186258|Medline Industries Inc|2/22/2025|[ Catalog: HCS4514HFG ] CANNULA,SUPERSOFT,HFLOW,GREEN,ADLT,7',SC|2.0|Case|47.78|95.56
15186261|Medline Industries Inc|2/22/2025|ITM-412658 - WIPE SENSITIVE BABY UNSCENTED PAMPERS|1.0|Case|2.82|2.82
15186279|Medline Industries Inc|2/22/2025|ITM-429664 - BATTERY ALKALINE SIZE AA 1.5V ENERGIZER INDUSTRIAL|1.0|Case|33.12|33.12
15186309|Medline Industries Inc|2/22/2025|ITM-414105 - SHAKE THERAPEUTIC NUTRITION VANILLA 8OZ ENSURE PLUS|1.0|Case|3.0|3.0
15186389|Medline Industries Inc|2/22/2025|ITM-427275 - CONTAINER SPECIMEN OR STERILE 4OZ|1.0|Case|25.27|25.27
15186397|Medline Industries Inc|2/22/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15186433|Medline Industries Inc|2/22/2025|ITM-400201 - SPECULUM VAGINAL DISPOSABLE MEDIUM KLEENSPEC 590|2.0|Case|114.59|229.18
15186439|Medline Industries Inc|2/22/2025|ITM-429664 - BATTERY ALKALINE SIZE AA 1.5V ENERGIZER INDUSTRIAL|1.0|Case|33.12|33.12
15186783|Medline Industries Inc|2/22/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15186828|Medline Industries Inc|2/22/2025|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|1.0|Case|101.41|101.41
15186898|Medline Industries Inc|2/22/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15186904|Medline Industries Inc|2/22/2025|ITM-422705 - PAD PREP ALCOHOL 2 PLY STERILE LARGE|1.0|Case|17.59|17.59
15198020|Medline Industries Inc|2/27/2025|ITM-400106 - BAG URINARY DRAINAGE 2000ML|1.0|Case|78.0|78.0
15198031|Medline Industries Inc|2/27/2025|ITM-429664 - BATTERY ALKALINE SIZE AA 1.5V ENERGIZER INDUSTRIAL|1.0|Case|33.12|33.12
15198040|Medline Industries Inc|2/27/2025|ITM-409734 - DRESSING TELFA 3IN X 8IN|1.0|Case|161.75|161.75
15198121|Medline Industries Inc|2/27/2025|[ Catalog: DYNJAER4009 ] TEMPERATURE SENSOR 9FR W/400 SERIES|2.0|Box|112.43|224.86
15198170|Medline Industries Inc|2/27/2025|ITM-412658 - WIPE SENSITIVE BABY UNSCENTED PAMPERS|90.0|Case|2.82|253.8
15198193|Medline Industries Inc|2/27/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15198266|Medline Industries Inc|2/27/2025|ITM-427405 - SCANNER THERMOMETER TEMPORAL ARTERIAL|2.0|Each|188.67|377.34
15198275|Medline Industries Inc|2/27/2025|ITM-466724 - GLOVE EXAM WITH TEXTURED FINGERTIPS BLUE 2XL NITRILE POWDER-FREE SENSICARE|1.0|Case|53.81|53.81
15198282|Medline Industries Inc|2/27/2025|ITM-449725 - DRESSING HYDROFIBER ADVANTAGE 0.75INX18IN AQUACEL|10.0|Box|47.18|471.8
15201788|Medline Industries Inc|2/28/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15201920|Medline Industries Inc|2/28/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|2.0|Case|117.51|235.02
15201940|Medline Industries Inc|2/28/2025|[ Catalog: NPKP56784 ] WIPE,SANITIZING,NO-RINSE,7.75X9|1.0|Case - CA|28.99|28.99
15202145|Medline Industries Inc|2/28/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15202154|Medline Industries Inc|2/28/2025|[ Catalog: NON21003Z ] FIELD,STERILE,TISSUE-POLY-TISS,18X26|2.0|Box|11.19|22.38
15202187|Medline Industries Inc|2/28/2025|ITM-441915 - SUTURE MONOCRYL PLUS 5-0 P-1 18IN ANTIBACTERIAL UNDYED|1.0|Box|65.99|65.99
15203628|Medline Industries Inc|3/1/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15203727|Medline Industries Inc|3/1/2025|ITM-416924 - PAD PREP ALCOHOL 2 PLY STERILE MEDIUM|4.0|Case|20.79|83.16
15203732|Medline Industries Inc|3/1/2025|ITM-401758 - CAP SYRINGE LUER LOCK STER|1.0|Case|180.0|180.0
15203787|Medline Industries Inc|3/1/2025|ITM-429465 - LOOP VESSEL MINI RED|1.0|Case|114.4|114.4
15203794|Medline Industries Inc|3/1/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15205776|Medline Industries Inc|3/3/2025|ITM-400813 - DRAPE SURGICAL ISOLATION INCISE FILM AND POUCH LARGE 100INX129IN STERI-DRAPE IOBAN|1.0|Case|101.41|101.41
15205780|Medline Industries Inc|3/3/2025|ITM-403335 - SUTURE MONOCRYL UNDYED 3-0 SH 27IN|2.0|Box|59.37|118.74
15205797|Medline Industries Inc|3/3/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|3.0|Each|7.95|23.85
15205843|Medline Industries Inc|3/3/2025|ITM-434462 - PACK KNEE ARTHROSCOPY HAHNEMANN CUSTOM|1.0|Case|117.51|117.51
15205863|Medline Industries Inc|3/3/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15205878|Medline Industries Inc|3/3/2025|ITM-403373 - CUFF BLOOD PRESSURE 1 TUBE SCREW TYPE CONNECTOR REUSABLE ADULT SIZE 11 FLEXIPORT|10.0|Each|7.95|79.5
15212138|Medline Industries Inc|3/5/2025|ITM-422705 - PAD PREP ALCOHOL 2 PLY STERILE LARGE|10.0|Case|17.59|175.9
15212139|Medline Industries Inc|3/5/2025|ITM-429664 - BATTERY ALKALINE SIZE AA 1.5V ENERGIZER INDUSTRIAL|1.0|Case|33.12|33.12
15212166|Medline Industries Inc|3/5/2025|ITM-439340 - WIPE CLEANING SCREEN 6INX9IN EASY SCREEN|1.0|Case|46.82|46.82
15212253|Medline Industries Inc|3/5/2025|[ Catalog: SWD901014 ] SYRINGE,ORAL,1ML,CLEAR|3.0|Case|87.36|262.08
15212286|Medline Industries Inc|3/5/2025|[ Catalog: SWD901014 ] SYRINGE,ORAL,1ML,CLEAR|3.0|Case|87.36|262.08
15212322|Medline Industries Inc|3/5/2025|[ Catalog: MLA0240215 ] PUMP,BREAST,SYMPHONY PLUS|1.0|Each|1184.1|1184.1
15212406|Medline Industries Inc|3/5/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15215751|Medline Industries Inc|3/6/2025|ITM-401764 - CATHETER IV SAF-T-INTIMA 24G X 3/4IN|1.0|Box|83.0|83.0
15215757|Medline Industries Inc|3/6/2025|[ Catalog: MMM6619 ] MBO-DRAPE,STERIDRAPE,ISLTION,LG W/ACCESS|2.0|Case|101.41|202.82
15215835|Medline Industries Inc|3/6/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15215958|Medline Industries Inc|3/6/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|2.0|Case|194.7|389.4
15218799|Medline Industries Inc|3/7/2025|ITM-453196 - CANNULA NASALl XL OPTIFLOW JUNIOR 2|1.0|Box|893.0|893.0
15218800|Medline Industries Inc|3/7/2025|ITM-453196 - CANNULA NASALl XL OPTIFLOW JUNIOR 2|1.0|Box|893.0|893.0
15219045|Medline Industries Inc|3/7/2025|[ Catalog: OBPC020100Z ] [ Item: ITM-443578 ] SPECULUM,VAGINAL,ER,BUILT IN LIGHT,S|2.0|Box|53.1|106.2
15219068|Medline Industries Inc|3/7/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15220493|Medline Industries Inc|3/8/2025|ITM-411532 - SUTURE VICRYL PLUS ANTIBACTERIAL UNDYED BRAIDED 2-0 3-18IN|1.0|Box|50.48|50.48
15220508|Medline Industries Inc|3/8/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|2.0|Case|810.79|1621.58
15222558|Medline Industries Inc|3/10/2025|[ Catalog: MPHB9VZ ] BATTERY, ALKALINE, MEDCELL, 9V|1.0|Box|9.74|9.74
15227873|Medline Industries Inc|3/12/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15228178|Medline Industries Inc|3/12/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15230822|Medline Industries Inc|3/13/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15231003|Medline Industries Inc|3/13/2025|[ Catalog: MPH12025HCG ] [ Item: ITM-467610 ] TEST,HCG,PREGNANCY,URINE,CASS, 25 MIU|1.0|Box|35.83|35.83
15231093|Medline Industries Inc|3/13/2025|ITM-413260 - BANDAGE ADHESIVE FABRIC STERILE 1INX3IN CURAD|1.0|Case|23.46|23.46
15231116|Medline Industries Inc|3/13/2025|[ Catalog: DYND04146 ] [ Item: ITM-435916 ] ADULT MAGILL FCP|1.0|Case - CA|521.5|521.5
15233628|Medline Industries Inc|3/14/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15233725|Medline Industries Inc|3/14/2025|ITM-439645 - CLIPPER SURGICAL WITH PIVOTING HEAD|2.0|Each|31.0|62.0
15233735|Medline Industries Inc|3/14/2025|ITM-439645 - CLIPPER SURGICAL WITH PIVOTING HEAD|2.0|Each|31.0|62.0
15233824|Medline Industries Inc|3/14/2025|[ Catalog: NPKP56784 ] WIPE,SANITIZING,NO-RINSE,7.75X9|1.0|Case - CA|28.99|28.99
15233986|Medline Industries Inc|3/14/2025|ITM-429465 - LOOP VESSEL MINI RED|1.0|Case|114.4|114.4
15233989|Medline Industries Inc|3/14/2025|ITM-443502 - DRESSING FOAM ANTIMICROBIAL EXUDING WOUND SELF ADHERENT WATERPROOF STERILE LATEX FREE 4INX10IN MEPILEX BORDER AG|2.0|Box|110.95|221.9
15234943|Medline Industries Inc|3/15/2025|ITM-435437 - INDICATOR BIOLOGICAL RAPID READOUT ATTEST|1.0|Case|1406.25|1406.25
15235008|Medline Industries Inc|3/15/2025|ITM-414464 - SUTURE SILK 2-0 18IN|1.0|Box|41.73|41.73
15235058|Medline Industries Inc|3/15/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15235081|Medline Industries Inc|3/15/2025|ITM-428015 - BAG SPONGE COUNTER BLUE|1.0|Case|61.88|61.88
15235094|Medline Industries Inc|3/15/2025|ITM-448918 - DISPENSER WALL MOUNT EMESIS BAG|2.0|Case|85.62|171.24
15235107|Medline Industries Inc|3/15/2025|[ Catalog: RSH112082075 ] TUBE,ENDOTRACH,CUFFED,7.5MM|1.0|Case|13.0|13.0
15235116|Medline Industries Inc|3/15/2025|ITM-429806 - PACK KIDNEY TRANSPLANT|1.0|Case|810.79|810.79
15235182|Medline Industries Inc|3/15/2025|ITM-435457 - TRAY CATHTER FOLEY URINE METER SILICONE 16FR SURESTEP|1.0|Case|194.7|194.7
15235188|Medline Industries Inc|3/15/2025|ITM-400933 - BLADE  MYRINGTOMY|1.0|Box|65.03|65.03
15237388|Medline Industries Inc|3/17/2025|ITM-401478 - STOPCOCK THREE WAY|2.0|Case|29.03|58.06
15237437|Medline Industries Inc|3/17/2025|ITM-404632 - TRAY SUTURE REMOVAL|1.0|Case|243.93|243.93
15239902|Medline Industries Inc|3/18/2025|ITM-467653 - TUBING STERILIZATION STEAM AND GAS 8INX100FT|1.0|Case|34.86|34.86
15239982|Medline Industries Inc|3/18/2025|ITM-400153 - STOCKINETTE TUBULAR 6IN X 25YD|1.0|Case|72.0|72.0
