SEQ_NO|SUPPLIER|INVOICE_DATE|LINE_DESCRIPTION|QUANTITY|UNIT_OF_MEASURE|UNIT_COST|EXTENDED_AMOUNT 
8219184|1580 MEDLINE INDUSTRIES INC|2025-02-01|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|5.0|Bag|1.85|9.25
8219195|1580 MEDLINE INDUSTRIES INC|2025-02-01|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|6.0|Box|8.74|52.44
8219201|1580 MEDLINE INDUSTRIES INC|2025-02-01|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|6.0|Bag|1.85|11.1
8222096|1580 MEDLINE INDUSTRIES INC|2025-01-31|Freight|0.0||0.0|11.3
8222148|1580 MEDLINE INDUSTRIES INC|2025-01-31|SOLUTION INHALATION STER H2O 2000ML|256.0|Case|30.6|7833.6
8222245|1580 MEDLINE INDUSTRIES INC|2025-01-31|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8223917|1580 MEDLINE INDUSTRIES INC|2025-01-31|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|6.0|Bag|1.85|11.1
8224346|1580 MEDLINE INDUSTRIES INC|2025-01-31|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
8224353|1580 MEDLINE INDUSTRIES INC|2025-01-31|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8224367|1580 MEDLINE INDUSTRIES INC|2025-01-31|SUTURE, 2-0 SILK FS 18IN|3.0||22.89|68.67
8224370|1580 MEDLINE INDUSTRIES INC|2025-01-31|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8224528|1580 MEDLINE INDUSTRIES INC|2025-01-30|Freight|0.0||0.0|10.84
8224570|1580 MEDLINE INDUSTRIES INC|2025-01-30|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|2.0|Case|347.0|694.0
8225502|1580 MEDLINE INDUSTRIES INC|2025-01-30|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|1.0|Each|7.59|7.59
8225506|1580 MEDLINE INDUSTRIES INC|2025-01-30|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|6.0|Box|8.74|52.44
8225514|1580 MEDLINE INDUSTRIES INC|2025-01-30|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|1.0|Bag|1.85|1.85
8225547|1580 MEDLINE INDUSTRIES INC|2025-01-30|SPECULA VAGINAL GRAVES 590 SERIES KLEENSPEC DISPOSABLE LARGE|1.0|Box|28.98|28.98
8225572|1580 MEDLINE INDUSTRIES INC|2025-01-30|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|10.0|Each|5.76|57.6
8226015|1580 MEDLINE INDUSTRIES INC|2025-01-29|Freight|0.0||0.0|59.61
8226018|1580 MEDLINE INDUSTRIES INC|2025-01-29|Freight|0.0||0.0|13.94
8226020|1580 MEDLINE INDUSTRIES INC|2025-01-29|Freight|0.0||0.0|250.0
8226760|1580 MEDLINE INDUSTRIES INC|2025-01-29|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|25.43|25.43
8226795|1580 MEDLINE INDUSTRIES INC|2025-01-29|CUFF BLOOD PRESSURE THIGH 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE F|1.0|Each|12.01|12.01
8226830|1580 MEDLINE INDUSTRIES INC|2025-01-29|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|15.0|Pair|1.48|22.2
8227123|1580 MEDLINE INDUSTRIES INC|2025-01-29|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|1.0||1182.0|1182.0
8227232|1580 MEDLINE INDUSTRIES INC|2025-01-28|Freight|0.0||0.0|45.09
8227234|1580 MEDLINE INDUSTRIES INC|2025-01-28|Freight|0.0||0.0|163.31
8227237|1580 MEDLINE INDUSTRIES INC|2025-01-28|Freight|0.0||0.0|13.21
8227263|1580 MEDLINE INDUSTRIES INC|2025-01-28|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|45.0|Case|54.18|2438.1
8228184|1580 MEDLINE INDUSTRIES INC|2025-01-28|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8228797|1580 MEDLINE INDUSTRIES INC|2025-01-27|Freight|0.0||0.0|21.28
8230190|1580 MEDLINE INDUSTRIES INC|2025-01-25|SUTURE, 6-0 ETHILON P-1 18IN|2.0||60.68|121.36
8230191|1580 MEDLINE INDUSTRIES INC|2025-01-25|SUTURE, 6-0 ETHILON P-1 18IN|2.0||60.68|121.36
8230350|1580 MEDLINE INDUSTRIES INC|2025-01-25|INVISISHIELD ISOLATION BAG, STERILE, 20X20|1.0|Box|34.44|34.44
8230357|1580 MEDLINE INDUSTRIES INC|2025-01-25|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|50.0|Pair|1.48|74.0
8230363|1580 MEDLINE INDUSTRIES INC|2025-01-25|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Case|122.46|122.46
8230382|1580 MEDLINE INDUSTRIES INC|2025-01-25|COMPRESSOR,NEBULIZER,AEROMIST COMPACT|20.0|Each|15.0|300.0
8230418|1580 MEDLINE INDUSTRIES INC|2025-01-25|TUBING STERILIZATION STEAM AND GAS PAPER/POLY 8INX100FT|1.0|Case|32.68|32.68
8230427|1580 MEDLINE INDUSTRIES INC|2025-01-25|GLOVE EXAM BEADED EXTENDED CUFF NITRILE LATEX FREE POWDER FREE NON STERILE VERSA|2.0|Box|6.45|12.9
8230511|1580 MEDLINE INDUSTRIES INC|2025-01-25|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|1.0|Case|87.39|87.39
8230512|1580 MEDLINE INDUSTRIES INC|2025-01-25|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|1.0|Box|25.43|25.43
8230567|1580 MEDLINE INDUSTRIES INC|2025-01-25|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
8230587|1580 MEDLINE INDUSTRIES INC|2025-01-25|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8230602|1580 MEDLINE INDUSTRIES INC|2025-01-25|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8231092|1580 MEDLINE INDUSTRIES INC|2025-01-24|EXTENDER TB MICROTAINER|12.0|Case|44.04|528.48
8231127|1580 MEDLINE INDUSTRIES INC|2025-01-24|Freight|0.0||0.0|368.02
8231163|1580 MEDLINE INDUSTRIES INC|2025-01-24|Freight|0.0||0.0|15.74
8231199|1580 MEDLINE INDUSTRIES INC|2025-01-24|COUNTER SPONGE BAG BLU LF|9.0|Case|54.48|490.32
8231230|1580 MEDLINE INDUSTRIES INC|2025-01-24|FIELD STERILE TISSUE-POLY-TISS 18X26|4.0|Case|58.42|233.68
8231256|1580 MEDLINE INDUSTRIES INC|2025-01-24|Freight|0.0||0.0|21.28
8231289|1580 MEDLINE INDUSTRIES INC|2025-01-24|Freight|0.0||0.0|14.03
8233124|1580 MEDLINE INDUSTRIES INC|2025-01-24|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|8.0|Box|14.75|118.0
8233502|1580 MEDLINE INDUSTRIES INC|2025-01-24|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|2.0||91.83|183.66
8233523|1580 MEDLINE INDUSTRIES INC|2025-01-24|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8233524|1580 MEDLINE INDUSTRIES INC|2025-01-24|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|2.0||91.83|183.66
8233525|1580 MEDLINE INDUSTRIES INC|2025-01-24|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||91.83|91.83
8233558|1580 MEDLINE INDUSTRIES INC|2025-01-23|Freight|0.0||0.0|10.6
8233595|1580 MEDLINE INDUSTRIES INC|2025-01-23|Freight|0.0||0.0|14.71
8234636|1580 MEDLINE INDUSTRIES INC|2025-01-23|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
8234722|1580 MEDLINE INDUSTRIES INC|2025-01-23|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
8235004|1580 MEDLINE INDUSTRIES INC|2025-01-23|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8235044|1580 MEDLINE INDUSTRIES INC|2025-01-23|SUTURE, 6-0 ETHILON P-1 18IN|2.0||60.68|121.36
8235077|1580 MEDLINE INDUSTRIES INC|2025-01-22|Freight|0.0||0.0|60.0
8235079|1580 MEDLINE INDUSTRIES INC|2025-01-22|Freight|0.0||0.0|60.0
8235193|1580 MEDLINE INDUSTRIES INC|2025-01-22|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8235894|1580 MEDLINE INDUSTRIES INC|2025-01-22|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|3.0|Case|1289.38|3868.14
8235923|1580 MEDLINE INDUSTRIES INC|2025-01-22|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|6.0|Each|7.44|44.64
8235932|1580 MEDLINE INDUSTRIES INC|2025-01-22|CUFF BLOOD PRESSURE 1 TUBE MALE SCREW TYPE CONNECTOR LATEX FREE REUSABLE FLEXIPO|1.0|Each|7.44|7.44
8235981|1580 MEDLINE INDUSTRIES INC|2025-01-22|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|5.0|Bag|1.86|9.3
8235982|1580 MEDLINE INDUSTRIES INC|2025-01-22|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|15.0|Pair|1.48|22.2
8237326|1580 MEDLINE INDUSTRIES INC|2025-01-21|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|10.0|Box|14.75|147.5
8238201|1580 MEDLINE INDUSTRIES INC|2025-01-20|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|8.0|Bag|1.86|14.88
8238582|1580 MEDLINE INDUSTRIES INC|2025-01-18|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|1.0|Box|74.0|74.0
8238583|1580 MEDLINE INDUSTRIES INC|2025-01-18|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8238584|1580 MEDLINE INDUSTRIES INC|2025-01-18|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8238638|1580 MEDLINE INDUSTRIES INC|2025-01-18|SUTURE, 3-0 SILK RB-1 30IN BRAIDED BLACK|1.0||76.99|76.99
8238649|1580 MEDLINE INDUSTRIES INC|2025-01-18|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8238652|1580 MEDLINE INDUSTRIES INC|2025-01-18|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
8238663|1580 MEDLINE INDUSTRIES INC|2025-01-17|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|25.0|Case|121.05|3026.25
8238683|1580 MEDLINE INDUSTRIES INC|2025-01-17|Freight|0.0||0.0|13.78
8238695|1580 MEDLINE INDUSTRIES INC|2025-01-17|APPLICATOR CTN TIP WOOD STER 6IN|10.0|Case|25.78|257.8
8238704|1580 MEDLINE INDUSTRIES INC|2025-01-17|SYSTEM VISUALIZATION ENDO CLEARIFY 8X6IN|20.0|Package|410.0|8200.0
8239537|1580 MEDLINE INDUSTRIES INC|2025-01-17|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|40.0|Bag|1.86|74.4
8239538|1580 MEDLINE INDUSTRIES INC|2025-01-17|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|1.0|Case|122.46|122.46
8239558|1580 MEDLINE INDUSTRIES INC|2025-01-17|BANDAGE,COHESIVE,TAN,4X5YD,LF,NS|2.0|Case|23.04|46.08
8239564|1580 MEDLINE INDUSTRIES INC|2025-01-17|Sphygmomanometers: PVC Handheld Aneroid Sphygmomanometer, AdultMedline Handheld|2.0|Each|16.27|32.54
8239629|1580 MEDLINE INDUSTRIES INC|2025-01-17|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|6.0|Case|1289.38|7736.28
8239928|1580 MEDLINE INDUSTRIES INC|2025-01-17|SUTURE, 2-0 PROLENE KS 30IN|1.0||140.1|140.1
8239941|1580 MEDLINE INDUSTRIES INC|2025-01-17|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8239946|1580 MEDLINE INDUSTRIES INC|2025-01-17|SUTURE, 3-0 SILK RB-1 30IN BRAIDED BLACK|1.0||67.74|67.74
8240000|1580 MEDLINE INDUSTRIES INC|2025-01-16|Freight|0.0||0.0|29.59
8240016|1580 MEDLINE INDUSTRIES INC|2025-01-16|Freight|0.0||0.0|17.01
8240965|1580 MEDLINE INDUSTRIES INC|2025-01-16|INVISISHIELD ISOLATION BAG, STERILE, 20X20|4.0|Each|4.96|19.84
8240972|1580 MEDLINE INDUSTRIES INC|2025-01-16|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|4.0|Bag|1.86|7.44
8240985|1580 MEDLINE INDUSTRIES INC|2025-01-16|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|4.0|Box|14.75|59.0
8241300|1580 MEDLINE INDUSTRIES INC|2025-01-16|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8241304|1580 MEDLINE INDUSTRIES INC|2025-01-16|RELOAD, ARTICULATING ENDO GIA TRISTAPLE MED TAN 60MM|2.0||1182.0|2364.0
8241396|1580 MEDLINE INDUSTRIES INC|2025-01-15|Freight|0.0||0.0|12.61
8242345|1580 MEDLINE INDUSTRIES INC|2025-01-15|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|10.0|Pair|1.48|14.8
8242368|1580 MEDLINE INDUSTRIES INC|2025-01-15|CUFF BLOOD PRESSURE 1 TUBE WITH MALE SCREW TYPE CONNECTOR NYLON REUSABLE FLEXIPO|1.0|Each|7.44|7.44
8242396|1580 MEDLINE INDUSTRIES INC|2025-01-15|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|1.0|Case|1289.38|1289.38
8242463|1580 MEDLINE INDUSTRIES INC|2025-01-15|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
8242469|1580 MEDLINE INDUSTRIES INC|2025-01-15|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|4.0|Box|29.33|117.32
8242473|1580 MEDLINE INDUSTRIES INC|2025-01-15|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|10.0|Bag|1.86|18.6
8242496|1580 MEDLINE INDUSTRIES INC|2025-01-15|"SPONGE,NEURO,0.5""X0.5"",XR,STRL,10/PK"|20.0|Package|3.54|70.8
8242933|1580 MEDLINE INDUSTRIES INC|2025-01-14|Freight|0.0||0.0|12.73
8244186|1580 MEDLINE INDUSTRIES INC|2025-01-14|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||105.01|105.01
8244199|1580 MEDLINE INDUSTRIES INC|2025-01-14|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||107.28|107.28
8244292|1580 MEDLINE INDUSTRIES INC|2025-01-13|EXTENDER TB MICROTAINER|4.0|Case|44.04|176.16
8244971|1580 MEDLINE INDUSTRIES INC|2025-01-13|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|3.0|Bag|1.86|5.58
8245597|1580 MEDLINE INDUSTRIES INC|2025-01-11|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|1.0|Bag|1.86|1.86
8245745|1580 MEDLINE INDUSTRIES INC|2025-01-10|Freight|0.0||0.0|14.11
8245751|1580 MEDLINE INDUSTRIES INC|2025-01-10|Freight|0.0||0.0|6.4
8245753|1580 MEDLINE INDUSTRIES INC|2025-01-10|Freight|0.0||0.0|6.4
8247482|1580 MEDLINE INDUSTRIES INC|2025-01-10|"Underpads: Protection Plus Underpad, Light Absorbency, 17"" x 24"", Blue, Inner Pa"|5.0|Bag|1.86|9.3
8247781|1580 MEDLINE INDUSTRIES INC|2025-01-10|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8247831|1580 MEDLINE INDUSTRIES INC|2025-01-09|Freight|0.0||0.0|86.34
8247833|1580 MEDLINE INDUSTRIES INC|2025-01-09|Freight|0.0||0.0|185.11
8247843|1580 MEDLINE INDUSTRIES INC|2025-01-09|STETHOSCOPE SGL HEAD DISP LF YELLOW|36.0|Case|33.87|1219.32
8248875|1580 MEDLINE INDUSTRIES INC|2025-01-09|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|10.0|Each|7.44|74.4
8249089|1580 MEDLINE INDUSTRIES INC|2025-01-09|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.81
8249385|1580 MEDLINE INDUSTRIES INC|2025-01-09|PACK, ARTHROSCOPY KNEE CUSTOM|1.0||207.91|207.91
8249481|1580 MEDLINE INDUSTRIES INC|2025-01-08|STETHOSCOPE SGL HEAD DISP LF YELLOW|10.0|Case|33.87|338.7
8249482|1580 MEDLINE INDUSTRIES INC|2025-01-08|Freight|0.0||0.0|45.7
8249496|1580 MEDLINE INDUSTRIES INC|2025-01-08|Freight|0.0||0.0|1576.67
8250689|1580 MEDLINE INDUSTRIES INC|2025-01-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8250716|1580 MEDLINE INDUSTRIES INC|2025-01-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|1.0|Box|74.0|74.0
8250717|1580 MEDLINE INDUSTRIES INC|2025-01-08|"Forceps: Sponge Forceps, 9.5"", DisposableMedline Sponge Forceps"|10.0|Each|7.44|74.4
8250721|1580 MEDLINE INDUSTRIES INC|2025-01-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 6.|15.0|Pair|1.48|22.2
8250722|1580 MEDLINE INDUSTRIES INC|2025-01-08|Gloves: Protexis PI Synthetic Polyisoprene Surgical Gloves, Powder Free, Size 7.|15.0|Pair|1.48|22.2
8250755|1580 MEDLINE INDUSTRIES INC|2025-01-08|"SPONGE,NEURO,0.5""X0.5"",XR,STRL,10/PK"|10.0|Package|3.54|35.4
8251074|1580 MEDLINE INDUSTRIES INC|2025-01-08|SUTURE, 2-0 SILK FS 18IN|1.0||22.89|22.89
8251083|1580 MEDLINE INDUSTRIES INC|2025-01-08|APPLIER, ENDO CLIP III 5MM|1.0||821.64|821.64
8251268|1580 MEDLINE INDUSTRIES INC|2025-01-07|Freight|0.0||0.0|11.75
8252090|1580 MEDLINE INDUSTRIES INC|2025-01-07|BANDAGE ADHESIVE FABRIC LATEX FREE CURAD BLUE 1X3IN|1.0|Case|33.22|33.22
8252393|1580 MEDLINE INDUSTRIES INC|2025-01-07|SUTURE, 6-0 ETHILON P-1 18IN|1.0||73.84|73.84
8252406|1580 MEDLINE INDUSTRIES INC|2025-01-07|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||112.28|112.28
8252473|1580 MEDLINE INDUSTRIES INC|2025-01-06|Freight|0.0||0.0|28.28
8253274|1580 MEDLINE INDUSTRIES INC|2025-01-06|Test Kits: hCG Pregnancy Test, Cassette, 25 mIU/mLMedline Premium hCG Pregnancy|2.0|Box|29.33|58.66
8253304|1580 MEDLINE INDUSTRIES INC|2025-01-06|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|2.0|Case|122.46|244.92
8253746|1580 MEDLINE INDUSTRIES INC|2025-01-04|SPECULA VAGINAL GRAVES 590 SERIES KLEENSPEC DISPOSABLE LARGE|3.0|Box|28.98|86.94
8253755|1580 MEDLINE INDUSTRIES INC|2025-01-04|Gloves: FitGuard Powder-Free Nitrile Exam Gloves with Textured Fingertips, Size|10.0|Box|14.75|147.5
8253759|1580 MEDLINE INDUSTRIES INC|2025-01-04|INDICATOR, BIOLOGICAL RAPID READOUT 4 HR|2.0|Case|1367.9|2735.8
8255519|1580 MEDLINE INDUSTRIES INC|2025-01-02|SPECULUM,VAGINAL,ER,BUILT IN LIGHT,S|2.0|Box|53.1|106.2
8255520|1580 MEDLINE INDUSTRIES INC|2025-01-02|SPECULUM,VAGINAL,ER,BULT-IN-LIGHT,MD|2.0|Box|53.1|106.2
8255524|1580 MEDLINE INDUSTRIES INC|2025-01-02|CUFF,FLEXIPORT,REUSE,1T,LG ADULT,MQ|1.0|Each|8.75|8.75
8255533|1580 MEDLINE INDUSTRIES INC|2025-01-02|MONOFILAMENTS,DIABETIC,NEUROPATH|2.0|Package|35.95|71.9
8255534|1580 MEDLINE INDUSTRIES INC|2025-01-02|WIPE,GERMCDE,SPR,SNI-CLTH,XLG CANSTR|2.0|Case|38.91|77.82
8255537|1580 MEDLINE INDUSTRIES INC|2025-01-02|SYRINGE,50ML,LUER-LOK TIP,SCALE MARK|1.0|Box|16.0|16.0
8255541|1580 MEDLINE INDUSTRIES INC|2025-01-02|CURETTE, EAR, LIGHTED, 3MM, LOOP|1.0|Box|77.03|77.03
8255596|1580 MEDLINE INDUSTRIES INC|2025-01-02|CUP,FOAM,16 OZ|1.0|Bag|1.77|1.77
8255599|1580 MEDLINE INDUSTRIES INC|2025-01-02|"PAPER,PRO TOWEL,TISSUE,3PLY,WHITE,13X18"""|1.0|Case|17.72|17.72
8256061|1580 MEDLINE INDUSTRIES INC|2025-01-02|SCISSOR, ENDO SHEARS 5MM|1.0||351.84|351.84
8258699|1580 MEDLINE INDUSTRIES INC|2024-12-31|BANDAGE GZ 6 PLY BULKEE II 4.5INX4.1YD|40.0|Case|59.74|2389.6
8258734|1580 MEDLINE INDUSTRIES INC|2024-12-31|Freight|0.0||0.0|28.46
8258757|1580 MEDLINE INDUSTRIES INC|2024-12-31|Freight|0.0||0.0|10.22
8260340|1580 MEDLINE INDUSTRIES INC|2024-12-31|SUTURE, 5-0 18IN MONOCRYL ANTIBACTERIAL UNDYED PS-2|1.0||95.74|95.74
8260341|1580 MEDLINE INDUSTRIES INC|2024-12-31|SUTURE, 3-0 27IN MONOCRYL ANTIBACTERIAL UNDYED SH|1.0||104.26|104.26
8260403|1580 MEDLINE INDUSTRIES INC|2024-12-30|Freight|0.0||0.0|23.77
8261464|1580 MEDLINE INDUSTRIES INC|2024-12-28|SUTURE, 2-0 SILK FS 18IN|2.0||25.59|51.18
8261482|1580 MEDLINE INDUSTRIES INC|2024-12-27|Freight|0.0||0.0|19.39
8261511|1580 MEDLINE INDUSTRIES INC|2024-12-27|Freight|0.0||0.0|10.06
8261524|1580 MEDLINE INDUSTRIES INC|2024-12-27|CAP SHAMPOO CONDITIONER READYBATH|20.0|Case|48.28|965.6
8261531|1580 MEDLINE INDUSTRIES INC|2024-12-27|TAPE MEASURING FLEX PAPER LF INF 72IN|3.0|Case|83.81|251.43
8263643|1580 MEDLINE INDUSTRIES INC|2024-12-26|Freight|0.0||0.0|13.53
8264211|1580 MEDLINE INDUSTRIES INC|2024-12-25|STRIP DISINF TEST REVITAL-OX RESERT|4.0|Box|77.92|311.68
8264243|1580 MEDLINE INDUSTRIES INC|2024-12-25|STRIP DISINF TEST REVITAL-OX RESERT|2.0|Box|77.92|155.84
8264247|1580 MEDLINE INDUSTRIES INC|2024-12-25|APPLICATOR SKIN CHLORAPREP CLR 10.5ML|1.0|Case|347.0|347.0
8264320|1580 MEDLINE INDUSTRIES INC|2024-12-24|DRESSING HYDROFIBER AQUACEL 0.75X18IN|7.0|Box|20.21|141.47
8265048|1580 MEDLINE INDUSTRIES INC|2024-12-22|DRESSING WND MATRIX PROMOGRAN 4.34X4.34|1.0|Case|288.0|288.0
8265225|1580 MEDLINE INDUSTRIES INC|2024-12-20|Freight|0.0||0.0|12.32
8265230|1580 MEDLINE INDUSTRIES INC|2024-12-20|Freight|0.0||0.0|119.33
8265261|1580 MEDLINE INDUSTRIES INC|2024-12-20|Freight|0.0||0.0|12.88
8265621|1580 MEDLINE INDUSTRIES INC|2024-12-19|Freight|0.0||0.0|15.88
8266000|1580 MEDLINE INDUSTRIES INC|2024-12-19|SUTURE, 2-0 SILK FS 18IN|2.0||22.89|45.78
8266031|1580 MEDLINE INDUSTRIES INC|2024-12-18|TAPE SURG LF TRANSPORE WHT 1INX1.5YD|25.0|Case|121.05|3026.25
8266074|1580 MEDLINE INDUSTRIES INC|2024-12-18|Freight|0.0||0.0|20.62
8266083|1580 MEDLINE INDUSTRIES INC|2024-12-18|Freight|0.0||0.0|13.12
8266117|1580 MEDLINE INDUSTRIES INC|2024-12-18|Freight|0.0||0.0|144.74
8267013|1580 MEDLINE INDUSTRIES INC|2024-12-16|Vaginal Speculums: KleenSpec 590 Series Vaginal Speculum, Disposable, Size MCent|2.0|Box|28.15|56.3
8267295|1580 MEDLINE INDUSTRIES INC|2024-12-13|Freight|0.0||0.0|107.3
8268138|1580 MEDLINE INDUSTRIES INC|2024-12-12|Freight|0.0||0.0|19.39
8268140|1580 MEDLINE INDUSTRIES INC|2024-12-12|Freight|0.0||0.0|104.79
8268167|1580 MEDLINE INDUSTRIES INC|2024-12-12|TAPE MEASURING FLEX PAPER LF INF 72IN|1.0|Case|83.81|83.81
8268432|1580 MEDLINE INDUSTRIES INC|2024-12-11|Freight|0.0||0.0|21.82
8268446|1580 MEDLINE INDUSTRIES INC|2024-12-11|COUNTER SPONGE BAG BLU LF|9.0|Case|65.45|589.05
8268698|1580 MEDLINE INDUSTRIES INC|2024-12-10|Freight|0.0||0.0|5.33
8268730|1580 MEDLINE INDUSTRIES INC|2024-12-10|STETHOSCOPE SGL HEAD DISP LF YELLOW|32.0|Case|33.87|1083.84
8268950|1580 MEDLINE INDUSTRIES INC|2024-12-09|Freight|0.0||0.0|11.18
8269105|1580 MEDLINE INDUSTRIES INC|2024-12-08|SOLUTION INHALATION STER H2O 2000ML|125.0|Case|33.0|4125.0
8269445|1580 MEDLINE INDUSTRIES INC|2024-12-07|Freight|0.0||0.0|11.67
8269498|1580 MEDLINE INDUSTRIES INC|2024-12-06|CONTAINER SHARPS PT RM CLR 5.4QT|1.0|Case|52.8|52.8
8269769|1580 MEDLINE INDUSTRIES INC|2024-12-05|Freight|0.0||0.0|15.31
8269931|1580 MEDLINE INDUSTRIES INC|2024-12-04|APPLICATOR CTN TIP WOOD STER 6IN|10.0|Case|25.78|257.8
8269961|1580 MEDLINE INDUSTRIES INC|2024-12-04|Freight|0.0||0.0|50.0
